Year,Xpath,Type,Description,Line,MinOccur,MaxOccur
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/LegalDomicileStateCd,StateType,Legal domicile - State,Part II Column (c),,
2013,/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/USAddress,USAddressType,Address - US address of disregarded entity,Part VI Column (a),,
2013,/Return/ReturnData/IRS990ScheduleR/ReimbursementPaidToOtherOrgInd,BooleanType,Reimbursement paid to other organization for expenses?,Part V Line 1p,0,
2013,/Return/ReturnData/IRS990ScheduleR/TransactionsRelatedOrgGrp/InvolvedAmt,USAmountType,Amount involved ($),Part V Line 2 Column (c),0,
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedOrgTxblPartnershipGrp/RelatedOrganizationName,BusinessNameType,Name of disregarded entity,Part III Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/PublicCharityStatusTxt,ShortDescriptionType,Public charity status (if 501(c)(3)),Part II Column (e),0,
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ControlledOrganizationInd,BooleanType,512(b)(13) controlled organization? (Y-N),Part IV Column (i),0,
2013,/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/DisregardedEntityName,BusinessNameType,Name of disregarded entity,Part I Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedOrgTxblPartnershipGrp/LegalDomicileForeignCountryCd,CountryType,Legal domicile - Foreign Country,Part III Column (c),,
2013,/Return/ReturnData/IRS990ScheduleR/UnrelatedOrgTxblPartnershipGrp/LegalDomicileStateCd,StateType,Legal domicile - State,Part VI Column (c),,
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/ExemptCodeSectionTxt,ShortDescriptionType,Exempt code section,Part II Column (d),0,
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedOrgTxblPartnershipGrp/ShareOfTotalIncomeAmt,USAmountType,Share of total income ($),Part III Column (f),0,
2013,/Return/ReturnData/IRS990ScheduleR/LoansOrGuaranteesToOtherOrgInd,BooleanType,Loans or loan guarantees to or for other organization?,Part V Line 1d,0,
2013,/Return/ReturnData/IRS990ScheduleR/AssetSaleToOtherOrgInd,BooleanType,Sale of assets to other organization?,Part V Line 1g,0,
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/EntityTypeTxt,ShortDescriptionType,"Type of entity (C corp, S corp, or trust)",Part IV Column (e),0,
2013,/Return/ReturnData/IRS990ScheduleR/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType,"Form, part and line number reference",Part VII,0,
2013,/Return/ReturnData/IRS990ScheduleR/GiftGrntOrCapContriToOthOrgInd,BooleanType,"Gift, grant, or capital contribution to other organization?",Part V Line 1b,0,
2013,/Return/ReturnData/IRS990ScheduleR/SharingOfFacilitiesInd,BooleanType,"Sharing of facilities, equipment, mailing lists, other assets, or employees?",Part V Line 1n,0,
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/ShareOfTotalIncomeAmt,USAmountType,Share of total income ($),Part IV Column (f),0,
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedOrgTxblPartnershipGrp/UBICodeVAmt,USAmountType,Code V-UBI amount on Box 20 of K-1 ($),Part III Column (i),0,
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedTaxExemptOrgGrp/DisregardedEntityName,BusinessNameType,Name of disregarded entity,Part II Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/ForeignAddress,ForeignAddressType,Address - Foreign address of disregarded entity,Part I Column (a),,
2013,/Return/ReturnData/IRS990ScheduleR/IdDisregardedEntitiesGrp/DirectControllingEntityName,BusinessNameType,Direct controlling entity business name,Part I Column (f),,
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedOrgTxblCorpTrGrp/LegalDomicileForeignCountryCd,CountryType,Legal domicile - Foreign Country,Part IV Column (c),,
2013,/Return/ReturnData/IRS990ScheduleR/IdRelatedOrgTxblPartnershipGrp/USAddress,USAddressType,Address - US address of disregarded entity,Part III Column (a),,
2013,/Return/ReturnData/IRS990ScheduleR/PerformOfServicesByOtherOrgInd,BooleanType,Performance of services or membership or fundraising solicitations by other organizations?,Part V Line 1m,0,
2013,/Return/ReturnData/IRS990ScheduleC/OtherExemptPurposeExpendGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/Form4720FiledInd,BooleanType,"If there is an amount other than zero on either line h or line i, did the organization file Form 4720 reporting section 4911 tax for this year?",Part II-A Line 1j,0,
2013,/Return/ReturnData/IRS990ScheduleC/DuesAssessmentsAmt,USAmountType,"Dues, assessments and similar amounts from members",Part III-B Line 1,0,
2013,/Return/ReturnData/IRS990ScheduleC/LobbyingCeilingAmt,USAmountNNType,Lobbying ceiling amount (150% of line 2a(e)),Part II-A Line 2b(e),0,
2013,/Return/ReturnData/IRS990ScheduleC/NonDeductibleLbbyngPltclCYAmt,USAmountType,Current year,Part III-B Line 2a,0,
2013,/Return/ReturnData/IRS990ScheduleC/NotDescribedSection501c3Ind,BooleanType,Did the activities in line 1 cause the organization to be not described in section 501(c)(3)?,Part II-B Line 2a Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/ForeignAddress,ForeignAddressType,Address - Foreign,Part I-C Line 5(b),,
2013,/Return/ReturnData/IRS990ScheduleC/PublicationsOrBroadcastAmt,USAmountNNType,"Publications, or published or broadcast statements (only for section 501(c)(3))",Part II-B Line 1e Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/TotalExemptPurposeExpendGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/VolunteersInd,BooleanType,Volunteers?,Part II-B Line 1a Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/PoliticalExpendituresAmt,USAmountType,Political expenditures,Part I-A Line 2,0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/CurrentYearAmt,USAmountNNType,Current year,Part II-A Column (d),0,
2013,/Return/ReturnData/IRS990ScheduleC/CorrectionMadeInd,BooleanType,"If the filing organization incurred in a section 4955 tax, did it file Form 4720 for this year?",Part I-B Line 4a,0,
2013,/Return/ReturnData/IRS990ScheduleC/MailingsMembersAmt,USAmountNNType,Media advertisements amount (only for section 501(c)(3)),Part II-B Line 1d Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/OrganizationBusinessName,BusinessNameType,Name of 527 organization,Part I-C Line 5(a),0,
2013,/Return/ReturnData/IRS990ScheduleC/AggregateReportedDuesNtcAmt,USAmountType,Aggregate amount reported in section 6033(e)(1)(A) notices of nondeductible section 162(e) dues,Part III-B Line 3,0,
2013,/Return/ReturnData/IRS990ScheduleC/OrganizationBelongsAffltGrpInd,CheckboxType,Check if the organization belongs to an affiliated group,Part II-A Line A,0,
2013,/Return/ReturnData/IRS990ScheduleC/TotalLobbyingExpendituresAmt,USAmountNNType,Total Line 1c through 1i (only for section 501(c)(3)),Part II-B Line 1j Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/TotLbbyngGrassrootMnsNonTxGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/RalliesDemonstrationsAmt,USAmountNNType,"Rallies, demonstrations, seminars, conventions, speeches, lectures, or any other means (only for section 501(c)(3))",Part II-B Line 1h Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/TotalLobbyingExpendGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/Form1120POLFiledInd,BooleanType,Did the filing organization file Form 1120-POL for this year?,Part I-C Line 4,0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgLobbyingNontaxableAmountGrp/CurrentYearMinus2Amt,USAmountNNType,Current year minus 2,Part II-A Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsNontaxableGrp/TotalAmt,USAmountNNType,Total,Part II-A Column (e),0,
2013,/Return/ReturnData/IRS990ScheduleC/SupplementalInformationDetail/FormAndLineReferenceDesc,LineExplanationType,"Form, part and line number reference",Part IV,0,
2013,/Return/ReturnData/IRS990ScheduleC/TotLbbyExpendMnsLbbyngNonTxGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/InternalFundsContributedAmt,USAmountType,Enter the amount of the filing organization's own internal funds contributed to other organizations for section 527 exempt function activities,Part I-C Line 2,0,
2013,/Return/ReturnData/IRS990ScheduleC/SupplementalInformationDetail/ExplanationTxt,ExplanationType,"Form, part and line number reference explanation",Part IV,0,
2013,/Return/ReturnData/IRS990ScheduleC/CarriedOverAmt,USAmountType,"If notices were sent and the amount on line 2c exceeds the amount on line 3, what portion of that amount does the organization agree to carryover to the reasonable estimate of nondeductible lobbying and political expenditure next year?",Part III-B Line 4,0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/CurrentYearMinus3Amt,USAmountNNType,Current year minus 3,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/Section4955OrganizationTaxAmt,USAmountType,Enter the amount of any excise tax incurred under section 4955,Part I-B Line 1,0,
2013,/Return/ReturnData/IRS990ScheduleC/Managers4912TaxAmt,USAmountNNType,"If ""Yes,"" enter the amount of any tax incurred by organization managers under section 4912",Part II-B Line 2c Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/GrassrootsCeilingAmt,USAmountNNType,Grassroots ceiling amount (150% of line 2d(e)),Part II-A Line 2e(e),0,
2013,/Return/ReturnData/IRS990ScheduleC/OnlyInHouseLobbyingInd,BooleanType,"Did the organization make only in-house lobbying expenditures of $2,000 or less?",Part III-A Line 2,0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgLobbyingNontaxableAmountGrp/CurrentYearMinus1Amt,USAmountNNType,Current year minus 1,Part II-A Column (c),0,
2013,/Return/ReturnData/IRS990ScheduleC/TotalGrassrootsLobbyingGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/ContributionsRcvdDlvrAmt,USAmountType,Amount of contributions received and delivered,Part I-C Line 5(e),0,
2013,/Return/ReturnData/IRS990ScheduleC/TotalExemptFunctionExpendAmt,USAmountType,Total of direct and indirect exempt function expenditures. Add lines 1 and 2,Part I-C Line 3,0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/CurrentYearMinus2Amt,USAmountNNType,Current year minus 2,Part II-A Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/MediaAdvertisementsAmt,USAmountNNType,Media advertisements amount (only for section 501(c)(3)),Part II-B Line 1c Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/DirectContactLegislatorsInd,BooleanType,"Direct contact with legislators, their staffs, government officials, or a legislative body?",Part II-B Line 1g Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/NonDedLbbyngPltclCyovAmt,USAmountType,Carryover from last year,Part III-B Line 2b,0,
2013,/Return/ReturnData/IRS990ScheduleC/OtherActivitiesInd,BooleanType,Other activities?,Part II-B Line 1i Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/AgreeCarryoverPriorYearInd,BooleanType,Did the organization agree to carryover lobbying and political expenditures from the prior year?,Part III-A Line 3,0,
2013,/Return/ReturnData/IRS990ScheduleC/RalliesDemonstrationsInd,BooleanType,"Rallies, demonstrations, seminars, conventions, speeches, lectures, or any other means?",Part II-B Line 1h Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/GrantsOtherOrganizationsInd,BooleanType,Grants to other organizations for lobbying purposes?,Part II-B Line 1f Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/PaidStaffOrManagementInd,BooleanType,Paid staff or management?,Part II-B Line 1b Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/DirectContactLegislatorsAmt,USAmountNNType,"Direct contact with legislators, their staffs, government officials, or a legislative body (only for section 501(c)(3))",Part II-B Line 1g Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/PublicationsOrBroadcastInd,BooleanType,"Publications, or published or broadcast statements?",Part II-B Line 1e Column(a),0,
2013,/Return/ReturnData/IRS990ScheduleC/TotalGrassrootsLobbyingGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/NonDeductibleLbbyngPltclTotAmt,USAmountType,Total,Part III-B Line 2c,0,
2013,/Return/ReturnData/IRS990ScheduleC/LobbyingNontaxableAmountGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgLobbyingNontaxableAmountGrp/CurrentYearMinus3Amt,USAmountNNType,Current year minus 3,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/USAddress,USAddressType,Address - US,Part I-C Line 5(b),,
2013,/Return/ReturnData/IRS990ScheduleC/LobbyingNontaxableAmountGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/TotLbbyngGrassrootMnsNonTxGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/GrantsOtherOrganizationsAmt,USAmountNNType,Grants to other organizations for lobbying purposes (only for section 501(c)(3)),Part II-B Line 1f Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/CurrentYearMinus3Amt,USAmountNNType,Current year minus 3,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/TaxableAmt,USAmountType,Taxable amount of lobbying and political expenditures (line 2c total minus 3 and 4),Part III-B Line 5,0,
2013,/Return/ReturnData/IRS990ScheduleC/OtherExemptPurposeExpendGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/Form4720FiledSection4955TaxInd,BooleanType,,Part I-B Line 3,0,
2013,/Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/EIN,EINType,EIN,Part I-C Line 5(c),0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/TotalAmt,USAmountNNType,Total,Part II-A Column (e),0,
2013,/Return/ReturnData/IRS990ScheduleC/GrassrootsNontaxableGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/VolunteerHoursCnt,IntegerNNType,Volunteer hours,Part I-A Line 3,0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsNontaxableGrp/CurrentYearMinus3Amt,USAmountNNType,Current year minus 3,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/Form4720Filed4912TaxInd,BooleanType,"If the filing organization incurred a section 4912 tax, did it file Form 4720 for this year?",Part II-B Line 2d Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/MediaAdvertisementsInd,BooleanType,Media advertisements?,Part II-B Line 1c Column(a),0,
2013,/Return/ReturnData/IRS990ScheduleC/Tax4912Amt,USAmountNNType,"If ""Yes,"" enter the amount of any tax incurred under section 4912",Part II-B Line 2b Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/OtherActivitiesAmt,USAmountNNType,Other activities amount,Part II-B Line 1i Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/CurrentYearMinus2Amt,USAmountNNType,Current year minus 2,Part II-A Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgLobbyingNontaxableAmountGrp/TotalAmt,USAmountNNType,Total,Part II-A Column (e),0,
2013,/Return/ReturnData/IRS990ScheduleC/Expended527ActivitiesAmt,USAmountType,Enter the amount directly expended by the filing organization for section 527 exempt function activities,Part I-C Line 1,0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgLobbyingNontaxableAmountGrp/CurrentYearAmt,USAmountNNType,Current year,Part II-A Column (d),0,
2013,/Return/ReturnData/IRS990ScheduleC/TotalExemptPurposeExpendGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/TotLbbyExpendMnsLbbyngNonTxGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/Section527PoliticalOrgGrp/PaidInternalFundsAmt,USAmountType,Amount paid from internal funds,Part I-C Line 5(d),0,
2013,/Return/ReturnData/IRS990ScheduleC/TotalDirectLobbyingGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/MailingsMembersInd,BooleanType,"Mailings to members, legislators, or to the public?",Part II-B Line 1d Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/GrassrootsNontaxableGrp/AffiliatedGroupTotalAmt,USAmountNNType,Affiliated group totals,Part II-A Column (b),0,
2013,/Return/ReturnData/IRS990ScheduleC/TotalLobbyingExpendGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/CurrentYearMinus1Amt,USAmountNNType,Current year minus 1,Part II-A Column (c),0,
2013,/Return/ReturnData/IRS990ScheduleC/Section4955ManagersTaxAmt,USAmountType,Enter the amount of any excise tax incurred by organization managers under section 4955,Part I-B Line 2,0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgTotalLobbyingExpendGrp/CurrentYearMinus1Amt,USAmountNNType,Current year minus 1,Part II-A Column (c),0,
2013,/Return/ReturnData/IRS990ScheduleC/SubstantiallyAllDuesNondedInd,BooleanType,Were substantially all (90% or more) dues received nondeductible by members?,Part III-A Line 1,0,
2013,/Return/ReturnData/IRS990ScheduleC/TotalDirectLobbyingGrp/FilingOrganizationsTotalAmt,USAmountNNType,Filing organization's totals,Part II-A Column (a),0,
2013,/Return/ReturnData/IRS990ScheduleC/LimitedControlProvisionsAppInd,CheckboxType,"Check if ""A"" is checked and ""limited control"" provisions apply",Part II-A Line B,0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsLobbyingExpendGrp/TotalAmt,USAmountNNType,Total,Part II-A Column (e),0,
2013,/Return/ReturnData/IRS990ScheduleC/AvgGrassrootsNontaxableGrp/CurrentYearMinus1Amt,USAmountNNType,Current year minus 1,Part II-A Column (c),0,
